Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
2;5-919;Operative Versorgung von Mehrfachtumoren an einer Lokalisation der Haut in einer Sitzung;79;11;7.1818;0.6962;0.8101;0.8608;0.8861;0.9367
2;5-91a;Andere Operationen an Haut und Unterhaut;12;8;1.50;0.25;0.4167;0.4167;0.5833;0.6667
2;5-920;Inzision an Haut und Unterhaut bei Verbrennungen und Verätzungen;0;0;0;0;0;0;0;0
2;5-921;Chirurgische Wundtoilette [Wunddebridement] und Entfernung von erkranktem Gewebe an Haut und Unterhaut bei Verbrennungen und Verätzungen;15;11;1.3636;0.20;0.3333;0.4667;0.5333;0.6667
2;5-922;Wunddebridement an Muskel, Sehne und Faszie bei Verbrennungen und Verätzungen;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-923;Temporäre Weichteildeckung bei Verbrennungen und Verätzungen;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-924;Freie Hauttransplantation und Lappenplastik an Haut und Unterhaut bei Verbrennungen und Verätzungen, Entnahmestelle;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-925;Freie Hauttransplantation und Lappenplastik an Haut und Unterhaut bei Verbrennungen und Verätzungen, Empfängerstelle;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-926;Lokale Lappenplastik an Haut und Unterhaut bei Verbrennungen und Verätzungen;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-927;Kombinierte plastische Eingriffe an Haut und Unterhaut bei Verbrennungen und Verätzungen;0;0;0;0;0;0;0;0
2;5-928;Primärer Wundverschluss der Haut und Revision einer Hautplastik bei Verbrennungen und Verätzungen;4;2;2.00;0.75;0.75;0.75;0.75;0.75
2;5-929;Andere Operationen bei Verbrennungen und Verätzungen;0;0;0;0;0;0;0;0
2;5-930;Art des Transplantates;762;25;30.48;0.7808;0.8806;0.9606;0.9724;0.9816
2;5-931;Art des verwendeten Knochenersatz- und Osteosynthesematerials;1608;42;38.2857;0.6748;0.9017;0.9658;0.9764;0.9838
2;5-932;Art des verwendeten Materials für Gewebeersatz und Gewebeverstärkung;9993;180;55.5167;0.5926;0.8088;0.8987;0.9389;0.9647
2;5-933;Verwendung einer Kunststoff- oder biologischen Membran zur Prophylaxe von Adhäsionen;84;12;7.00;0.3571;0.5833;0.881;0.9048;0.9286
2;5-934;Verwendung von MRT-fähigem Material;243;12;20.25;0.284;0.5432;0.8395;0.9053;0.9424
2;5-935;Verwendung von beschichtetem Osteosynthesematerial;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-936;Verwendung von Arzneimitteln für neuartige Therapien;0;0;0;0;0;0;0;0
2;5-937;Verwendung von thermomechanischem Osteosynthesematerial;0;0;0;0;0;0;0;0
2;5-981;Versorgung bei Mehrfachverletzung;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-982;Versorgung bei Polytrauma;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-983;Reoperation;9834;288;34.1458;0.5738;0.7626;0.8585;0.9203;0.9561
2;5-984;Mikrochirurgische Technik;27773;202;137.4901;0.6228;0.7827;0.8851;0.9383;0.9695
2;5-985;Lasertechnik;5453;143;38.1329;0.4785;0.7042;0.8346;0.9081;0.9527
2;5-986;Minimalinvasive Technik;10424;84;124.0952;0.7115;0.8567;0.9235;0.9651;0.9842
2;5-987;Anwendung eines OP-Roboters;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-988;Anwendung eines Navigationssystems;1100;32;34.375;0.4427;0.7055;0.8382;0.8918;0.9336
2;5-989;Fluoreszenzgestützte Therapieverfahren;393;14;28.0714;0.374;0.6692;0.7837;0.8982;0.9364
2;5-98a;Hybridtherapie;0;0;0;0;0;0;0;0
2;5-98b;Anwendung eines flexiblen Ureterorenoskops;476;19;25.0526;0.4202;0.6113;0.7605;0.8634;0.9307
2;5-98c;Anwendung eines Klammernahtgerätes;325;19;17.1053;0.4154;0.6585;0.8092;0.88;0.9354
2;5-98d;Verwendung von patientenindividuell hergestelltem Instrumentarium;268;5;53.60;0.7612;0.7612;0.959;0.959;0.9776
2;5-98e;Intraoperative Blutflussmessung in Gefäßen;64;2;32.00;0.9844;0.9844;0.9844;0.9844;0.9844
2;5-98f;Einsatz von Shavertechnik zur Weichteil- und Knochenabtragung bei Operationen an Nase, Nasennebenhöhlen und Gesichtsschädelknochen;28;7;4.00;0.3214;0.3214;0.5714;0.75;0.8929
2;5-995;Vorzeitiger Abbruch einer Operation (Eingriff nicht komplett durchgeführt);425;148;2.8716;0.4471;0.6024;0.6988;0.7694;0.8259
